ID,Localisation,Rack,Nom du matériel,MODELE,Type,Nb Elts,Architecture,U,MARQUE,numéro de série,"CONSO (Watt)",I,"PDU Ondulé","PDU Normal",cluster,critique,domaine,gestion,Action,Phase,Salle,Îlot,Baie,Id-baie,"FC Total","FC Calculé","FC Utilisé","FC Futur","RJ45 Total","RJ45 Calculé","RJ45 Utilisé","RJ45 Futur","10Gbps Futur","RJ45 CM","IPMI Dédié","IPMI Utilisé","IPMI Futur",Slot 1,Slot 2,Slot 3,Slot 4,Slot 5,Slot 6,Slot 7,,,,,,,,IP,"Hostname <> Machine",Etat configuration réseau,Actions conf réseau à mener
175,TPB -1,DON 2,fabric1-62,6520,SAN,1,Rackable,2,Brocade,,,,,,∞,,Commutateur SAN,DOIP,Déménagement,4,S1,0,,S1-0-,0,0,0,0,,1,1,1,,1,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.62,,Je ne peux pas m'authentifier sur la machine,?
177,TPB -1,DON 2,fabric2-64,6520,SAN,1,Rackable,2,Brocade,,,,,,∞,,Commutateur SAN,DOIP,Déménagement,4,S1,0,,S1-0-,0,0,0,0,,1,1,1,,1,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.64,,Je ne peux pas m'authentifier sur la machine,?
237,TPB -1,MESS 1,AM1-01,PowerEdge R820,Serveur,1,Rackable,2,DELL,9LGZ7X1,126,"0,55",1.10,G1-D10,melanie,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,3,S1-1-3,2,2,2,2,,4,3,2,,4,1,,1,,,,,,2FC,,Err :502,Err :502,Err :502,Err :502,Err :502,-2,Err :502,10.167.125.151,,"bond0(eth0-eth1,10.167.125.151) + eth2(192.168.251.1)",?
238,TPB -1,MESS 1,AM2-01,PowerEdge R820,Serveur,1,Rackable,2,DELL,7LGZ7X1,126,"0,55",1.11,G1-D10,melanie,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,3,S1-1-3,2,2,2,2,,4,3,2,,4,1,,1,,,,,,2FC,,Err :502,Err :502,Err :502,Err :502,Err :502,-2,Err :502,10.167.125.153,,"bond0(eth0-eth1,10.167.125.153) + eth2(192.168.251.3)",?
239,TPB -1,MESS 1,AM3-01,PowerEdge R810,Serveur,1,Rackable,2,DELL,1V2YD5J,402,"1,75",1.8,G1-D10,melanie,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,6,S1-1-6,2,2,2,2,,4,3,2,,4,1,,1,2FC,,,,,,,-2,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.125.155,,"bond0(eth0-eth1,10.167.125.155) + eth2(192.168.251.5)",?
240,TPB -1,MESS 1,AM4-01,PowerEdge R810,Serveur,1,Rackable,2,DELL,5JLT75J,384,"1,67",1.11,G2-D10,melanie,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,6,S1-1-6,2,2,2,2,,4,3,2,,4,0,,1,,2FC,,,,,,Err :502,-2,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.125.157,,"bond0(eth0-eth1,10.167.125.157) + eth2(192.168.251.7)",?
241,TPB -1,MESS 1,AM5-01,PowerEdge R820,Serveur,1,Rackable,2,DELL,CLGZ7X1,154,"0,67",1.10,G2-D10,melanie,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,3,S1-1-3,2,2,2,2,,4,3,2,,4,1,,1,,,,,,2FC,,Err :502,Err :502,Err :502,Err :502,Err :502,-2,Err :502,10.167.125.159,,"bond0(eth0-eth1,10.167.125.159) + eth2(192.168.251.9)",?
242,TPB -1,MESS 1,AM6-01,PowerEdge R810,Serveur,1,Rackable,2,DELL,4JLT75J,396,"1,72",1.11,G2-D10,melanie,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,6,S1-1-6,2,2,2,2,,4,3,2,,4,0,,1,,,,,1FC,1FC,,Err :502,Err :502,Err :502,Err :502,-1,-1,Err :502,10.167.125.161,,"bond0(eth0-eth1,10.167.125.161) + eth2(192.168.251.11)",?
243,TPB -1,MESS 1,AM8-01,PowerEdge R810,Serveur,1,Rackable,2,DELL,7JLT75J,384,"1,67",1.11,G2-D10,melanie,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,6,S1-1-6,2,2,2,2,,4,3,2,,4,0,,1,,,,,1FC,1FC,,Err :502,Err :502,Err :502,Err :502,-1,-1,Err :502,10.167.125.165,,Je ne peux pas m'authentifier sur la machine,?
179,TPB -1,DON 3,APS ONDULEUR,SMT2200RMI2U,Onduleur,1,Rackable,2,APC,,100,"0,43",,,,,Stockage Pillar,DOIP,Déménagement,4,S1,1,1,S1-1-1,0,0,0,0,,1,0,0,,1,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,Déménagement en l'état
180,TPB -1,DON 3,APS ONDULEUR,SMT2200RMI2U,Onduleur,1,Rackable,2,APC,,100,"0,43",,,,,Stockage Pillar,DOIP,Déménagement,4,S1,1,1,S1-1-1,0,0,0,0,,1,0,0,,1,,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,Déménagement en l'état
292,TPB -1,SINGLE 1,BO-PROD-03,PowerEdge R810,Serveur,1,Rackable,2,DELL,JHLT75J,399,"1,73",D.11,G2-D3,Bo-prod,,Cluster admin,DOIP,Déménagement,4,S1,1,6,S1-1-6,0,0,0,0,,4,2,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.133.6,,"Em1(10.167.133.6), em2(10.167.5.6)","Créer un bond0 avec em1 et em2, lui affecter l'ip  10.167.133.6. Ajouter le vlan1505(10.167.5.6) taggé sur le port du switch et le bond0"
154,TPB -1,DNS RIE,CEPH-MON-01,PowerEdge R730,Serveur,1,Rackable,2,DELL,6L73J82,196,,,,Ceph,,cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,8,0,2,4,4,1,,1,,,,,2RJ,,2RJ,Err :502,Err :502,Err :502,Err :502,2,Err :502,2,-,,?,?
157,TPB -1,DNS RIE,CEPH-OSD-01,PowerEdge R730xd,Serveur,1,Rackable,2,DELL,20J3J82,,,,,Ceph,,cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,8,0,2,4,4,1,,1,,,,2RJ,,2RJ,,Err :502,Err :502,Err :502,2,Err :502,2,Err :502,-,,?,?
324,TPB -1,Stock,CEPH-OSD-04,PowerEdge R730xd,Serveur,1,Rackable,2,DELL,20F3J82,,,,,Ceph,,cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
244,TPB -1,MESS 1,DAVYCAL-03,PowerEdge R810,Serveur,1,Rackable,2,DELL,14Y6X4J,422,"1,83",1.8,G2-D10,davycal,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,3,S1-1-3,0,0,0,0,,4,1,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.124.163,Davy-03,Eth0(10.167.124.163) + vlan1534,"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.163. Appliquer le vlan1534 sur le bond0"
220,TPB -1,INFRA 1,ELASTIC-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,8F5XD5J,131,"0,57",,,elastic,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,8,1,2,,4,1,,1,2RJ,2RJ,,,,,,2,2,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.130.116,,Eth0(10.167.130.116),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.130.116"
222,TPB -1,INFRA 1,H-CS-03,PowerEdge R820,Serveur,1,Rackable,2,DELL,5B4RJ32,224,"0,97",,,H-cs,,Cluster admin,DOIP,Déménagement,4,S1,1,6,S1-1-6,2,2,2,2,,12,6,6,,4,1,,1,,4RJ,1FC,1FC,,4RJ,,Err :502,4,-1,-1,Err :502,4,Err :502,10.167.129.129,,Je ne peux pas m'authentifier sur la machine,?
159,TPB -1,DNS RIE,H-DNSRIE-CACHEPUB-PARIS01,PowerEdge R720,Serveur,1,Rackable,2,DELL,FYXCJ32,98,"0,43",,,H-dnsrie-cachepub,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,1,1,0,0,,8,2,2,,4,1,,1,,,,,,1FC,4RJ,Err :502,Err :502,Err :502,Err :502,Err :502,-1,4,10.167.129.23,,bond0(eth0-eth1) +vlan1661+vlan1662,Déménagement en l'état
160,TPB -1,DNS RIE,H-DNSRIE-MINISTERIEL-PARIS01,PowerEdge R720,Serveur,1,Rackable,2,DELL,7WXCJ32,98,"0,43",,,H-dnsrie-ministeriel,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,1,1,0,0,,8,2,2,,4,1,,1,,,,,,1FC,4RJ,Err :502,Err :502,Err :502,Err :502,Err :502,-1,4,10.167.129.27,,"bond0(eth0-eth1,10.167.129.27)",Déménagement en l'état
162,TPB -1,DNS RIE,H-DNSRIE-PUBLIC-PARIS01,PowerEdge R720,Serveur,1,Rackable,2,DELL,71YCJ32,98,"0,43",,,H-dnsrie-public,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,1,1,0,0,,8,2,2,,4,1,,1,,,,,,1FC,4RJ,Err :502,Err :502,Err :502,Err :502,Err :502,-1,4,10.167.129.21,,"bond0(eth0-eth1,10.167.129.21)",Déménagement en l'état
166,TPB -1,DNS RIE,H-FWRIE-MINISTERIEL-PARIS01,PowerEdge R720,Serveur,1,Rackable,2,DELL,C2YCJ32,98,"0,43",,,H-fwrie-ministeriel,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,1,1,0,0,,8,2,2,,4,1,,1,,,,,,1FC,4RJ,Err :502,Err :502,Err :502,Err :502,Err :502,-1,4,10.167.129.29,,"bond0(eth0-eth1,10.167.129.29)",Déménagement en l'état
374,TPB -1,VMBD1,H-INFRA-01,PowerEdge R810,Serveur,1,Rackable,2,DELL,H16975J,124,"0,54",,,H-infra,,Cluster admin,DOIP,Déménagement,4,S1,1,3,S1-1-3,4,4,2,2,,8,3+3,6,,4,1,,1,4RJ,,,,2FC,2FC,,4,Err :502,Err :502,Err :502,-2,-2,Err :502,10.167.129.91,,Je ne peux pas m'authentifier sur la machine,?
253,TPB -1,MESS 3,H-M2-01,PowerEdge R900,Serveur,1,Rackable,4,DELL,5BHBF4J,770,"3,35",,,H-m2,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,6,S1-1-6,4,4,2,2,,6,6,6,,4,0,,0,,,2FC,2FC,1RJ,1RJ,,Err :502,Err :502,-2,-2,1,1,Err :502,10.167.129.121,,Je ne peux pas m'authentifier sur la machine,?
224,TPB -1,INFRA 1,H-RIE-PARIS01,PowerEdge R810,Serveur,1,Rackable,2,DELL,HHLT75J,392,"1,70",2.12,,H-rie,,Cluster admin,DOIP,Déménagement,4,S1,1,3,S1-1-3,0,2,0,0,,4,4,4,,4,0,,1,2FC,,,,,,,-2,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.129.161,,"bond0(eth0-eth2,10.167.129.161) + bond1(eth1-eth3, vlan1630, vlan1667, vlan1668, vlan770, vlan772, vlan778)",Déménagement en l'état
376,TPB -1,VMBD1,H-SEC-01,PowerEdge R730,Serveur,1,Rackable,2,DELL,7B20J82,322,,,,H-sec,,Cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,8,6,4,,4,1,,1,,,,2RJ,,,2RJ,Err :502,Err :502,Err :502,2,Err :502,Err :502,2,-,Pas installé,?,?
254,TPB -1,MESS 3,HORDE-03,PowerEdge 6850,Serveur,1,Rackable,4,DELL,94TXB3J,760,"3,30",,,horde,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,4,1,2,,2,0,,0,1RJ,,1RJ,,,,VGA,1,Err :502,1,Err :502,Err :502,Err :502,Err :502,10.167.124.131,,Eth0(10.167.124.131) + vlan1534,"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.131. Appliquer le vlan1534 sur le bond0"
255,TPB -1,MESS 3,HORDE-05,PowerEdge 6850,Serveur,1,Rackable,4,DELL,74TXB3J,760,"3,30",,,horde,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,4,1,2,,2,0,,0,1RJ,SCSI,1RJ,,,,VGA,1,Err :502,1,Err :502,Err :502,Err :502,Err :502,10.167.124.133,Rcube-01,Eth0(10.167.124.133) + vlan1534,"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.133. Appliquer le vlan1534 sur le bond0"
344,TPB -1,Stock,HP HELION / CONTROLEUR,PowerEdge R730,Serveur,1,Rackable,2,DELL,6GL3J82,,,,,HP Helion,,cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
348,TPB -1,Stock,HP HELION COMPUTE NODE,PowerEdge R730,Serveur,1,Rackable,2,DELL,21C3J82,,,,,HP Helion,,cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
351,TPB -1,Stock,HP HELION SERVICE NODE,PowerEdge R730xd,Serveur,1,Rackable,2,DELL,24J2J82,,,,,HP Helion,,cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,4,,2,4,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,?
226,TPB -1,INFRA 1,LB-ACAI-03,PowerEdge R410,Serveur,1,Rackable,1,DELL,9WV6X4J,160,"0,70",2.12,G2-D7,Lb-acai,,Cluster admin,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,1,2,,2,1,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.131.4,,Eth0(10.167.131.4),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167131.4"
227,TPB -1,INFRA 1,LB-INTER-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,F8FT75J,124,"0,54",,,Lb-inter,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,2,0,0,0,,4,2,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.165.5,,"Eth0(10.167.165.5), eth1(10.167.166.5) il manque un slot de 4RJ dans l'inventaire","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.165.5. Ajouter le vlan1627(10.167.166.5) taggé sur le port du switch et le bond0 "
256,TPB -1,MESS 3,LB-M2-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,B2F925J,134,"0,58",2.13,,Lb-m2,,Cluster admin,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,4,1,2,,4,1,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.124.111,,Eth0(10.167.124.111),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.111"
257,TPB -1,MESS 3,LDAPAP-01,PowerEdge R410,Serveur,1,Rackable,1,DELL,8M6YT4J,251,"1,09",,,ldapap,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,2,2,,2,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.153,,Eth0(10.167.128.153) eth1(10.128.255.1/24),?
258,TPB -1,MESS 3,LDAPBA-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,3GC2F4J,228,"0,99",,,ldapba,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,6,2,2,,4,0,,1,2RJ,,,,,,,2,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.65,,Eth0(10.167.128.65) eth1(10.128.255.1/24),?
259,TPB -1,MESS 3,LDAPCL-01,PowerEdge R410,Serveur,1,Rackable,1,DELL,CM6YT4J,147,"0,64",,,ldapcl,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,2,2,,2,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.145,,Eth0(10.167.128.145) eth1(192.168.251.1),?
260,TPB -1,MESS 3,LDAPMAHA-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,1GC2F4J,228,"0,99",,,ldapmaha,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,6,2,2,,4,0,,1,2RJ,,,,,,,2,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.1,,Eth0(10.167.128.1) eth1(192.168.251.131),?
247,TPB -1,MESS 1,LDAPSMB-07,PowerEdge R820,Serveur,1,Rackable,2,DELL,CV7FNZ1,140,"0,61",,,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,3,S1-1-3,1,2,0,0,,4,1,2,,4,1,,1,,1FC,,,,1FC,,Err :502,-1,Err :502,Err :502,Err :502,-1,Err :502,10.167.128.199,,Eth0(10.167.128.199),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.199"
117,TPB -1,DEM6,LDAPSMB-09,PowerEdge R820,Serveur,1,Rackable,2,DELL,9ZQPQ52,280,"1,22",,,ldapsmb,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,3,S1-1-3,1,1,0,0,,8,2,2,,4,1,,1,,,4RJ,,,1FC,,Err :502,Err :502,4,Err :502,Err :502,-1,Err :502,10.167.128.201,,"Eth0(10.167.128.201),eth1(10.167.255.3)","Créer un bond0 avec em1 et em2, lui affecter l'ip  10.167.133.6. Ajouter le vlan1804(10.167.255.3) taggé sur le port du switch et le bond0"
228,TPB -1,INFRA 1,M2-HACLUSTER-QUAL-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,7F5XD5J,126,"0,55",,,m2-hacluster-qual,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,2,1,0,0,,4,2,2,,4,1,,1,1FC,,,,,,,-1,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.124.236,,"Eth0(10.167.124.236), eth1(192.168.251.129)",?
229,TPB -1,INFRA 1,NSS-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,1TX4H4J,219,"0,95",,,nss,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,6,6,6,6,,6,4,2,,4,0,,1,2FC,2FC,2FC,2RJ,,,,-2,-2,-2,2,Err :502,Err :502,Err :502,10.167.1.37,,Je ne peux pas m'authentifier sur la machine,?
360,TPB -1,Stock,NSS-03,PowerEdge R730,Serveur,1,Rackable,2,DELL,875HZ72,,,,,nss,,Cluster admin,DOIP,Déménagement,4,S1,1,4,S1-1-4,0,0,0,0,,4,,2,,4,,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,-,,?,Déménagement en l'état
377,TPB -1,VMBD1,NTP-01,PowerEdge R410,Serveur,1,Rackable,1,DELL,5MPH05J,146,,,,ntp,,Cluster admin,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,2,2,,2,1,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,NTP-01.ac.cs 10.167.160.41,,"bond0(eth0-eth1, 10.167.160.41)",Déménagement en l'état
125,TPB -1,DEM6,PG-REPLICATION-01,PowerEdge R820,Serveur,1,Rackable,2,DELL,20RPQ52,280,"1,22",,,Pg-replication,,Cluster admin,DOIP,Déménagement,4,S1,1,3,S1-1-3,1,1,0,0,,8,2,2,,4,1,,1,,,4RJ,,,1FC,,Err :502,Err :502,4,Err :502,Err :502,-1,Err :502,10.167.132.124,Replication-pg-01,"bond0(eth0-eth1,10.167.132.124) + Bond0.1504 (10.167.4.124)",Déménagement en l'état
181,TPB -1,DON 3,"PILLAR – Pilot, Slammer, Brick 01-14",Axiom 600,Baie de disques,16,Rackable,33,PILLAR,,5908,"25,69",,,∞,,Stockage Pillar,DOIP,Déménagement,4,S1,1,1,S1-1-1,0,0,4,4,,3,2,2,,3,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.0.5,San-01,Je ne peux pas m'authentifier sur la machine,?
147,TPB -1,DIVERS 1,PROXYAUTH-03,PowerEdge R710,Serveur,1,Rackable,2,DELL,7SQH05J,200,"0,87",3.9,G2-D3,proxyauth,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.160.101,,Eth0(10.167.160.101),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.160.101"
148,TPB -1,DIVERS 1,PROXYPRO-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,B6XX75J,200,"0,87",3.9,G2-D3,proxypro,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,4,2,2,,4,1,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.161.121,,"bond0(eth0-eth1, 10.167.161.121) +vlan1662(10.167.162.121)",Déménagement en l'état
262,TPB -1,MESS 3,RELGREYNG-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,HFC2F4J,228,"0,99",,,relgrey,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,4,1,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.126.67,,Eth0(10.167.126.67),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.126.67"
263,TPB -1,MESS 3,RELTERNET-01,PowerEdge 6850,Serveur,1,Rackable,4,DELL,J5YNK3J,760,"3,30",,,relternet,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,2,2,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.126.13,,Eth0(10.167.126.13) eth1(10.167.127.13),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.126.13. Y ajouter le vlan1627(10.167.127.13) taggé sur le port du switch et le bond0"
264,TPB -1,MESS 3,RELTERNET-03,PowerEdge 6850,Serveur,1,Rackable,4,DELL,26YNK3J,760,"3,30",,,relternet,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,2,2,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.126.15,,Eth0(10.167.126.15) eth1(10.167.127.5),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.126.15. Y ajouter le vlan1627(10.167.127.13) taggé sur le port du switch et le bond0"
248,TPB -1,MESS 1,RELTRANET-01,PowerEdge 6850,Serveur,1,Rackable,4,DELL,JMG6B3J,760,"3,30",1.9,G2-D10,reltranet,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,1,2,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.33,,Eth0(10.167.128.33),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.33"
249,TPB -1,MESS 1,RELTRANET-03,PowerEdge 6850,Serveur,1,Rackable,4,DELL,3NG6B3J,760,"3,30",1.9,G2-D10,reltranet,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,7,S1-1-7,0,0,0,0,,2,1,2,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.128.35,,Eth0(10.167.128.35),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.128.35"
230,TPB -1,INFRA 1,RP-ADER-01,PowerEdge 2950,Serveur,1,Rackable,2,DELL,2YN054J,350,"1,52",2.12,G2-D7,Rp-ader,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,2,1,2,,2,0,,0,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.155.3,,Eth6(10.167.155.3),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.155.3. Déconfigurer eth6"
231,TPB -1,INFRA 1,RP-INTER-01,PowerEdge R710,Serveur,1,Rackable,2,DELL,G1WKR4J,196,"0,85",,,Rp-inter,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,4,2,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.165.3,,"Eth0(10.167.165.3), eth1(192.168.166.3)",?
232,TPB -1,INFRA 1,RP-INTRA-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,J8FT75J,114,"0,50",,,Rp-intra,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,4,1,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.150.11,,Eth0(10.167.150.11),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.150.11"
233,TPB -1,INFRA 1,RP-INTRA-03,PowerEdge R610,Serveur,1,Rackable,1,DELL,7H0LR4J,100,"0,43",,,Rp-intra,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,4,1,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.150.13,,Eth0(10.167.150.13),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.150.13"
234,TPB -1,INFRA 1,RP-INTRA-05,PowerEdge R610,Serveur,1,Rackable,1,DELL,G8FT75J,124,"0,54",2.12,G2-D7,Rp-intra,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,4,1,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.150.15,,Eth0(10.167.150.15),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.150.15"
235,TPB -1,INFRA 1,SAFITA-01,PowerEdge R610,Serveur,1,Rackable,1,DELL,GBD2F4J,190,"0,83",,,safita,,Cluster admin,DOIP,Déménagement,4,S1,1,5,S1-1-5,0,0,0,0,,8,1,2,,4,0,,1,2RJ,2RJ,,,,,,2,2,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.122.3,,"Eth0(10.167.122.3), Eth0,1686(10.167.186.3) ","Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.1212.3. Ajouter le vlan1686( 10.167.186.3) taggé sur le port du switch et le bond0"
250,TPB -1,MESS 1,ZP-01,PowerEdge R810,Serveur,1,Rackable,2,DELL,H3Y6X4J,420,"1,83",1.8,G2-D10,zp,,Cluster Messagerie,DOIP,Déménagement,4,S1,1,3,S1-1-3,0,0,0,0,,4,1,2,,4,0,,1,,,,,,,,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,Err :502,10.167.124.213,,Eth0(10.167.124.213),"Créer un bond0 avec eth0 et eth1, lui affecter l'ip  10.167.124.213"
